id,caption,media_type,media_url,permalink,thumbnail_url,timestamp,comments_count,media_product_type,boost_ads_list,impressions,reach,replies,saved,video_views,likes,comments,shares,plays,total_interactions,follows,profile_visits,profile_activity,navigation,ig_reels_video_view_total_time,ig_reels_avg_watch_time,clips_replays_count,ig_reels_aggregated_all_plays_count
17962634378698732,"Election season may be tense, but art is here to bring a smile! 🎨  You don’t have to be an artist to paint through the stress, don’t be shy, grab a brush! 🖌️",VIDEO,https://instagram.fhfa1-1.fna.fbcdn.net/o1/v/t16/f1/m86/2942ADB3ADCC17221958BE20B55C35B0_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLnVua25vd24tQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSJ9&_nc_ht=instagram.fhfa1-1.fna.fbcdn.net&_nc_cat=100&vs=1194076438355576_2356830557&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8yOTQyQURCM0FEQ0MxNzIyMTk1OEJFMjBCNTVDMzVCMF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dPNm53aHNsRFBUQjhlNEJBTWRDUnhUWGtLb3JicV9FQUFBRhUCAsgBACgAGAAbAYgHdXNlX29pbAExFQAAJrS0lZ3R8fM%2FFQIoAkMzLBdAHZmZmZmZmhgSZGFzaF9iYXNlbGluZV8xX3YxEQB1AAA%3D&ccb=9-4&oh=00_AYBCRsm3qT8Cy9TZk1NQVwpxtc358OCifbCTNPju6UVUUQ&oe=672E03A6&_nc_sid=1d576d,https://www.instagram.com/reel/DB_ltAvx45z/,https://scontent.cdninstagram.com/v/t51.75761-15/465899370_18427790014078558_2143836237725811324_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=18de74&_nc_ohc=7yG-bWZYpvwQ7kNvgEXT9B2&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=ABHMwJ2DkH9BFxA6lB7y6OR&oh=00_AYC0GyRnXBQ8xwvhtFAnI4w1L2MuVG6PF6lpZ0iSP4HBJA&oe=6731F306,2024-11-05T14:48:18+0000,29,REELS,,,10523,,87,,883.0,29.0,30.0,11189.0,1029.0,,,,,52778075.0,4727.0,4734.0,15923.0
17922066083988006,"Café des Fleurs 🌸 — one of our most adored pieces of the year, is on sale all November long!

Enjoy special discounts:
Gallery Edition 35% off
Petite 25% off
Mini Collection 10% off 

Shop now at jeanpierreweill.com. We ship internationally, so art lovers everywhere can enjoy this piece! 🌏",VIDEO,https://instagram.fhfa1-1.fna.fbcdn.net/o1/v/t16/f1/m86/AB41ECB945C9BFDBB3D03CB21647EBA0_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLnVua25vd24tQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSJ9&_nc_ht=instagram.fhfa1-1.fna.fbcdn.net&_nc_cat=111&vs=531296596496630_2597718099&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9BQjQxRUNCOTQ1QzlCRkRCQjNEMDNDQjIxNjQ3RUJBMF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dMRWl4UnNOMFVwR1RLQUtBR2w3SVlXaHFRbHRicV9FQUFBRhUCAsgBACgAGAAbAYgHdXNlX29pbAExFQAAJr6M%2BMyV7LJAFQIoAkMzLBdAKLtkWhysCBgSZGFzaF9iYXNlbGluZV8xX3YxEQB1AAA%3D&ccb=9-4&oh=00_AYBFxmmSwbD1v0Jufc-eKqEYmV65CYlWgtHKsYuj4eYUaQ&oe=672DFDB3&_nc_sid=1d576d,https://www.instagram.com/reel/DB9hRoYv_Jc/,https://scontent.cdninstagram.com/v/t51.75761-15/465774227_18427662415078558_8617169589447231189_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=18de74&_nc_ohc=OuoRImw0c8IQ7kNvgFkYEKK&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=ABHMwJ2DkH9BFxA6lB7y6OR&oh=00_AYAk0LxsRIvF5xqZv9aPgrToK70enjRymadBq32MnrNT8w&oe=6731F2DE,2024-11-04T19:36:40+0000,94,REELS,,,85988,,441,,3603.0,94.0,184.0,85828.0,4322.0,,,,,489290224.0,5722.0,17294.0,103122.0
18153455083331708,"🎉 November Art Sale Alert! 🎉

Snag your favorites from the Jean Pierre Weill collection at up to 35% off! Minis, Petites, and Gallery Editions – all discounted for a limited time. ✨

Mini: 10% off
Petite: 25% off
Gallery Editions: 35% off

📅 Sale runs Nov 1 - 30
🌍 International shipping available!

Shop the art you’ve been dreaming of at jeanpierreweill.com 💫",IMAGE,https://scontent.cdninstagram.com/v/t51.75761-15/465563744_18427491649078558_9181157496722346717_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=18de74&_nc_ohc=k8RQ2LJhl_EQ7kNvgFJPxc9&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=ABHMwJ2DkH9BFxA6lB7y6OR&oh=00_AYBaoHG5RkTxlBZVncDFACOYsLBLJdzEmN6YAejVSRYCSA&oe=6731DA7E,https://www.instagram.com/p/DB7IHUTRd0s/,,2024-11-03T21:12:11+0000,3,FEED,,5172.0,5172,,11,,48.0,3.0,1.0,,63.0,1.0,99.0,62.0,,,,,
18013270619394114,"Art lovers, the moment you’ve been waiting for is here! 🎨✨ From November 1st through the end of the month, explore Jean Pierre Weill’s collections with exclusive discounts:

✨ Mini Collection – 10% off
✨ Petite Collection – 25% off 
✨ Gallery Editions – 35% off 

Shop now at jeanpierreweill.com and bring a piece of art into your home – we ship worldwide, so wherever you are, beauty is just a click away! 🌍💫",VIDEO,,https://www.instagram.com/reel/DBwKmw8xCBM/,https://scontent.cdninstagram.com/v/t51.75761-15/465023445_18426674167078558_1387078444674411954_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=18de74&_nc_ohc=R5PLMxPsSa8Q7kNvgEzr4wM&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=ABHMwJ2DkH9BFxA6lB7y6OR&oh=00_AYCGZrJ-dd53Tptw5UJePjnH0YdT3YcseXKTb0Uond6roA&oe=6731C9E0,2024-10-30T15:03:04+0000,7,REELS,,,10784,,9,,212.0,7.0,3.0,11669.0,231.0,,,,,59578377.0,5100.0,4526.0,16199.0
17920054823996004,We take the rules very seriously around here! 😄,VIDEO,https://instagram.fhfa1-1.fna.fbcdn.net/o1/v/t16/f1/m86/E64EF90F633EC0A3C64DC4CA4D191386_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLnVua25vd24tQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSJ9&_nc_ht=instagram.fhfa1-1.fna.fbcdn.net&_nc_cat=100&vs=1260966968390459_2781382221&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9FNjRFRjkwRjYzM0VDMEEzQzY0REM0Q0E0RDE5MTM4Nl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dLdmFyeHRHeGFBZHljWUZBRmdrQnZqTHI4QTZicV9FQUFBRhUCAsgBACgAGAAbAYgHdXNlX29pbAExFQAAJrjOjMf87MxBFQIoAkMzLBdAKJmZmZmZmhgSZGFzaF9iYXNlbGluZV8xX3YxEQB1AAA%3D&ccb=9-4&oh=00_AYDoQuFdCZHoL86faI0fbQYNABpZ9Uh9baTPXqTyCgsx7A&oe=672DE442&_nc_sid=1d576d,https://www.instagram.com/reel/DBrUzM0RBzR/,https://scontent.cdninstagram.com/v/t51.75761-15/464984367_18426345250078558_9108104872894411409_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=18de74&_nc_ohc=UlzRR6dKAooQ7kNvgFLrgyI&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=ABHMwJ2DkH9BFxA6lB7y6OR&oh=00_AYAxVlZaRw_pDPHEIfZ475FkCb-a1rmo-wdjlx1INoFMwA&oe=6731ED06,2024-10-28T17:58:04+0000,28,REELS,,,11578,,67,,804.0,28.0,18.0,11968.0,917.0,,,,,65999253.0,5510.0,3993.0,16083.0
17944040330899492,"🎉 Jean Pierre Weill Giveaway: Win the Tree of Life Painting! 🎉

We are excited to announce our giveaway! One lucky winner will receive our stunning Tree of Life 3D painting, which holds the powerful message of seeking wisdom. 🌳✨ The words עץ חיים היא (“She is a Tree of Life”) are inscribed on the tree trunk, referencing Proverbs: “She [Wisdom] is a tree of life to those that embrace her, and blessed will be all who hold firmly to her.”

🎁 Prize Details:

✨10 x 8 in Tree of Life painting
✨Picture hanging hook
✨Beautiful gift box
✨Easel back

How to Enter:

1️⃣ Follow @jeanpierreweillpaintings on Instagram.
2️⃣ Comment below tagging three friend who would love this artwork!
3️⃣ Share this post in your Stories and tag us so we can see it!

📅 Giveaway Dates:

Starts: October 22
Ends: November 7 at midnight
Winner announced: Friday, November 8 at 10 AM EST

🌍 Open to all countries – we ship internationally!

Disclaimer: This giveaway is not sponsored, endorsed, or administered by Instagram.

Good luck! 💫",VIDEO,https://instagram.fhfa1-1.fna.fbcdn.net/o1/v/t16/f1/m86/7C4ECF1D8368C6366136E6FC7B6A398A_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLnVua25vd24tQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSJ9&_nc_ht=instagram.fhfa1-1.fna.fbcdn.net&_nc_cat=105&vs=1074507050799285_1741095608&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC83QzRFQ0YxRDgzNjhDNjM2NjEzNkU2RkM3QjZBMzk4QV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dHZHZyUnM1d09jdXJSa0pBS00wZU0xWlR5WTlicV9FQUFBRhUCAsgBACgAGAAbAYgHdXNlX29pbAExFQAAJtSfieGUmL5AFQIoAkMzLBdAJszMzMzMzRgSZGFzaF9iYXNlbGluZV8xX3YxEQB1AAA%3D&ccb=9-4&oh=00_AYB2utAXsE078ZFhOPTk11s633U60RUfkxJCkJbyUTAtHw&oe=672DFE29&_nc_sid=1d576d,https://www.instagram.com/reel/DBcN1IdxKZx/,https://scontent.cdninstagram.com/v/t51.29350-15/464251794_571905898623156_1748958756216922273_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=18de74&_nc_ohc=RhjRHLMK3ekQ7kNvgFDs5c3&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=ABHMwJ2DkH9BFxA6lB7y6OR&oh=00_AYClLGJTIANsj4CcWAXlWfCgb8CLSHZEavTI_Czv7Hw3qA&oe=6731E054,2024-10-22T21:06:52+0000,351,REELS,,,22461,,155,,1190.0,351.0,231.0,25755.0,1927.0,,,,,121607922.0,4717.0,7506.0,33559.0
18317636434082746,"Another pin on the map! 🌍✨

One of our 3D paintings has found its new home in beautiful Jamaica. 🇯🇲💫 Follow along to see where else our art ends up.

Shop at jeanpierreweill.com 🛒",VIDEO,https://instagram.fhfa1-1.fna.fbcdn.net/o1/v/t16/f1/m86/5E4C5365EBEAB2AEFA380B7BF8E7F194_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLnVua25vd24tQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSJ9&_nc_ht=instagram.fhfa1-1.fna.fbcdn.net&_nc_cat=108&vs=457531184110716_2407049111&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC81RTRDNTM2NUVCRUFCMkFFRkEzODBCN0JGOEU3RjE5NF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dJZm9xaHZKdzhuV0dOWUJBRzdvTHJxM0tjeF9icV9FQUFBRhUCAsgBACgAGAAbAYgHdXNlX29pbAExFQAAJvyUxufjt4xAFQIoAkMzLBdAMohysCDEnBgSZGFzaF9iYXNlbGluZV8xX3YxEQB1AAA%3D&ccb=9-4&oh=00_AYAoeGVK47w-DLj70snTvgYZ0txnudBoN3z1ex3FlOiGEQ&oe=672DFC46&_nc_sid=1d576d,https://www.instagram.com/reel/DBY5N-Exq05/,https://scontent.cdninstagram.com/v/t51.29350-15/464046066_532804119498072_2248004880402881681_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=18de74&_nc_ohc=tBqlpZpGpFMQ7kNvgG5INQ2&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=ABHMwJ2DkH9BFxA6lB7y6OR&oh=00_AYC-BhWv-PbNY18Z2PhfVZC_Ly3WCuoALEgQkoCmjfBI5w&oe=6731F6C0,2024-10-21T14:09:01+0000,10,REELS,,,11362,,8,,214.0,10.0,3.0,12353.0,235.0,,,,,62351465.0,5042.0,2480.0,14848.0
18105791428438515,Artist at work 🎨➡️ Check out our 3D glass paintings at jeanpierreweill.com ✨,VIDEO,https://instagram.fhfa1-1.fna.fbcdn.net/o1/v/t16/f1/m86/094E5ACE54421A0EF06D225F34F488B9_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLnVua25vd24tQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSJ9&_nc_ht=instagram.fhfa1-1.fna.fbcdn.net&_nc_cat=101&vs=27411112628504770_2185921572&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8wOTRFNUFDRTU0NDIxQTBFRjA2RDIyNUYzNEY0ODhCOV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dQS2huQnUzZUh1aGg5a0RBTGp0T2gtcTAyQkpicV9FQUFBRhUCAsgBACgAGAAbAYgHdXNlX29pbAExFQAAJqbGy4ihiY5AFQIoAkMzLBdADVP3ztkWhxgSZGFzaF9iYXNlbGluZV8xX3YxEQB1AAA%3D&ccb=9-4&oh=00_AYBZ1vYHwQNQlZ4RSYelDGX-JIDOiaHgTqEwEA6yrNpBfw&oe=672DDE59&_nc_sid=1d576d,https://www.instagram.com/reel/DBHi9FwP8e-/,https://scontent.cdninstagram.com/v/t51.29350-15/463289892_559086216630980_5968358754628148072_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=18de74&_nc_ohc=R7EKTg1cnsMQ7kNvgEscxGF&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=ABHMwJ2DkH9BFxA6lB7y6OR&oh=00_AYA9KZPr4dQwrcM9mZ7aG_jyG-MqQ1KY3BigkpB7QKABJA&oe=6731D2E4,2024-10-14T20:28:17+0000,22,REELS,,,15021,,154,,1352.0,22.0,59.0,15500.0,1587.0,,,,,67775337.0,4368.0,11520.0,28023.0
18200926999291888,"✨ ‘The most beautiful thing we can experience is the mysterious.’ - Albert Einstein ✨ 

This portrait is a tribute to curiosity, truth, and the wonders of life. The perfect gift for your favorite science-loving friend or the curious explorer in your life! 🧠🔬 Send it to someone who sees the world through a lens of wonder. 

Visit our website jeanpierreweill.com to explore more!",VIDEO,https://instagram.fhfa1-1.fna.fbcdn.net/o1/v/t16/f1/m86/F54378E453D0495CF844CCFE269859BE_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLnVua25vd24tQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSJ9&_nc_ht=instagram.fhfa1-1.fna.fbcdn.net&_nc_cat=107&vs=528339870144276_1885206914&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9GNTQzNzhFNDUzRDA0OTVDRjg0NENDRkUyNjk4NTlCRV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dBb3hrQnRaZFVFaTg2b0RBSktNOEtwRW1zYy1icV9FQUFBRhUCAsgBACgAGAAbAYgHdXNlX29pbAExFQAAJt7vj9Gjq59AFQIoAkMzLBdAIWZmZmZmZhgSZGFzaF9iYXNlbGluZV8xX3YxEQB1AAA%3D&ccb=9-4&oh=00_AYBrmk2vySmF7zknL_V48N7md-QXUDa5zAvhxKPdi-gjBg&oe=672DE82F&_nc_sid=1d576d,https://www.instagram.com/reel/DA_o4VHv-bq/,https://scontent.cdninstagram.com/v/t51.29350-15/462709985_2287834744907678_5397848885820768530_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=18de74&_nc_ohc=bYyf7Adt0D8Q7kNvgHpRtY7&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=ABHMwJ2DkH9BFxA6lB7y6OR&oh=00_AYDTUXaDDWuhYd2E4pOcyIDAkEuXbULqBE9NS_uDVGnPuA&oe=6731F51C,2024-10-11T18:45:14+0000,5,REELS,,,4664,,9,,181.0,5.0,1.0,4924.0,196.0,,,,,20352213.0,4124.0,1619.0,6738.0
18035555240220204,"Art takes time, but showing love is quick! 💫 Next time you catch an artist’s progress, don’t be shy—like, comment, and share to keep the creativity flowing. 🎨✨",VIDEO,https://instagram.fhfa1-1.fna.fbcdn.net/o1/v/t16/f1/m86/2948735FAA43D2A7F5A24F19E2936BAB_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLnVua25vd24tQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSJ9&_nc_ht=instagram.fhfa1-1.fna.fbcdn.net&_nc_cat=100&vs=1188854102402428_1560298675&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8yOTQ4NzM1RkFBNDNEMkE3RjVBMjRGMTlFMjkzNkJBQl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dKd3hqeHRKd3oxWk0zOEJBSVltNUZ0aHdPSk9icV9FQUFBRhUCAsgBACgAGAAbAYgHdXNlX29pbAExFQAAJrC%2Fw5T60pBAFQIoAkMzLBdAI5mZmZmZmhgSZGFzaF9iYXNlbGluZV8xX3YxEQB1AAA%3D&ccb=9-4&oh=00_AYA048pP3_mzmEkMT5H6sgVZzaeSGH5dknlljO4g77JKqA&oe=672DFD8A&_nc_sid=1d576d,https://www.instagram.com/reel/DA3yCJ8Race/,https://scontent.cdninstagram.com/v/t51.29350-15/462295102_506116259072913_2899579126459407839_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=18de74&_nc_ohc=d7XvC8mFeqAQ7kNvgE5Pelv&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=ABHMwJ2DkH9BFxA6lB7y6OR&oh=00_AYDOFXF4hiBmqSbBNsI-gpMkRkI3hjDhJbA5plGTpa8biQ&oe=6731FB3B,2024-10-08T17:30:39+0000,59,REELS,,,12350,,128,,1418.0,59.0,76.0,13221.0,1681.0,,,,,65902609.0,4978.0,4604.0,18077.0
18008990594640272,We lied. It takes wayyyy more than 10 hours to paint this! 😅 How many hours do you think it really takes? Drop your guesses below! 👇,VIDEO,https://instagram.fhfa1-1.fna.fbcdn.net/o1/v/t16/f1/m86/324914CFF43B8346B200670013F30787_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLnVua25vd24tQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSJ9&_nc_ht=instagram.fhfa1-1.fna.fbcdn.net&_nc_cat=106&vs=3829264147320548_1989483435&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8zMjQ5MTRDRkY0M0I4MzQ2QjIwMDY3MDAxM0YzMDc4N192aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dONmZaeHRqUEFqQ2QwZ0dBSF9mYXRIQ0Z1RmhicV9FQUFBRhUCAsgBACgAGAAbAYgHdXNlX29pbAExFQAAJrq1q7eMhohBFQIoAkMzLBdAPip%2B%2Bdsi0RgSZGFzaF9iYXNlbGluZV8xX3YxEQB1AAA%3D&ccb=9-4&oh=00_AYCWGIH3-hsv8PfeYdU0PEMIxMRqNZa3daeMC-HPky-0NA&oe=672DE408&_nc_sid=1d576d,https://www.instagram.com/reel/DAqXyt3xftf/,https://scontent.cdninstagram.com/v/t51.29350-15/461872694_524826433816662_2161197751711012848_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=18de74&_nc_ohc=bYjmNxS5wHkQ7kNvgEu4quu&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=ABHMwJ2DkH9BFxA6lB7y6OR&oh=00_AYDyU3N5IME3r9NQT_EKp4QC3yv-xC-n8Wv8kagG3zcySg&oe=6731FA44,2024-10-03T12:31:03+0000,38,REELS,,,14229,,145,,1268.0,38.0,96.0,14356.0,1547.0,,,,,100919258.0,7020.0,3795.0,18209.0
18049273537764291,"✨ 4 stunning paintings, 2 frame styles—white and black. Which one speaks to you? 🖼️

Drop your vote in the comments and let us know your favorite framing style!",VIDEO,https://instagram.fhfa1-1.fna.fbcdn.net/o1/v/t16/f1/m86/A54862290BC0B182225D3E4CA97A1DBF_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLnVua25vd24tQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSJ9&_nc_ht=instagram.fhfa1-1.fna.fbcdn.net&_nc_cat=101&vs=1197243884700038_755098801&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9BNTQ4NjIyOTBCQzBCMTgyMjI1RDNFNENBOTdBMURCRl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dPRHhoeHNFV2d5MmJlOEJBT015LTN1d2s5QTBicV9FQUFBRhUCAsgBACgAGAAbAYgHdXNlX29pbAExFQAAJozmuqyazapAFQIoAkMzLBdAK1T987ZFohgSZGFzaF9iYXNlbGluZV8xX3YxEQB1AAA%3D&ccb=9-4&oh=00_AYBTWbvEQRzjhPUtvPsGv3TemRv1kcz6CxOHwQ6qOalFyQ&oe=672DDD9D&_nc_sid=1d576d,https://www.instagram.com/reel/DAmT0KZvL_b/,https://scontent.cdninstagram.com/v/t51.29350-15/461932089_3485619828398523_4646590729146388222_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=18de74&_nc_ohc=Ap3aUCpS8aUQ7kNvgF_Ms5b&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=ABHMwJ2DkH9BFxA6lB7y6OR&oh=00_AYAoIO_cDDbXOHmQaWsKVg2Pddl5veLGLNDJEDpBYvW6LA&oe=67320099,2024-10-01T22:40:14+0000,29,REELS,,,17705,,55,,755.0,29.0,10.0,19197.0,849.0,,,,,118751405.0,6180.0,6125.0,25774.0
18140049445360010,"✨ We just finished this stunning piece!✨

Do you want to know more about the inspiration behind it? 

Drop your questions in the comments below, and stay tuned for an exclusive reel showcasing the creative process! 🎨💬",IMAGE,https://scontent.cdninstagram.com/v/t39.30808-6/461834751_18421353172078558_2160257481349303824_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=18de74&_nc_ohc=cJC-FJwKve8Q7kNvgE4cQ6c&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=ABHMwJ2DkH9BFxA6lB7y6OR&oh=00_AYCp_1IKo_ec4vp1iNrOC1D2Ja3baKmVqmeUAnbc5vcMAw&oe=6731E62C,https://www.instagram.com/p/DAj0M4RNvco/,,2024-09-30T23:24:15+0000,17,FEED,,13328.0,12742,,22,,631.0,17.0,2.0,,672.0,1.0,135.0,18.0,,,,,
17918975921979688,Just a typical Friday at our studio 🎨✨ How does your Friday look?,VIDEO,https://instagram.fhfa1-1.fna.fbcdn.net/o1/v/t16/f1/m86/7449A9B50073E0109D1661E601A4B297_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLnVua25vd24tQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSJ9&_nc_ht=instagram.fhfa1-1.fna.fbcdn.net&_nc_cat=100&vs=1715945119237480_1730486740&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC83NDQ5QTlCNTAwNzNFMDEwOUQxNjYxRTYwMUE0QjI5N192aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dGbUpmQnR2ckFmZ3FXUUVBT2pMXzNBYzdsUnlicV9FQUFBRhUCAsgBACgAGAAbAYgHdXNlX29pbAExFQAAJpa7kOCq8M4%2FFQIoAkMzLBdAFMzMzMzMzRgSZGFzaF9iYXNlbGluZV8xX3YxEQB1AAA%3D&ccb=9-4&oh=00_AYATVr0zRr6BV8n4MjbehySc-IgLzQJS4JAN43ySdAmiiQ&oe=672DEE8A&_nc_sid=1d576d,https://www.instagram.com/reel/DAbkBntRVtZ/,https://scontent.cdninstagram.com/v/t51.29350-15/461529453_3987576178145221_3295136946189163279_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=18de74&_nc_ohc=S3BNKZIp2oMQ7kNvgGAT9Rj&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=ABHMwJ2DkH9BFxA6lB7y6OR&oh=00_AYDMn-_zwDbM5kh7ZhQEmCjdqs7EsFpFoVnXTrOS2TMo0w&oe=6731E528,2024-09-27T18:29:58+0000,20,REELS,,,10397,,22,,318.0,20.0,8.0,10989.0,368.0,,,,,47806404.0,4346.0,5400.0,16403.0
